timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude,ok1,ok2,estimatedHeight
11671,69.1736,16.2908,16.0579,1,1,15.9875
11672,69.2151,16.3675,16.1153,1,1,16.0277
11673,69.2631,16.4147,16.1433,1,1,16.0677
11674,69.3114,16.433,16.1714,1,1,16.1053
11675,69.3245,16.4515,16.2772,1,1,16.1465
11676,69.3735,16.5086,16.2668,1,1,16.1852
11677,69.4229,16.5374,16.2666,1,1,16.2205
11678,69.4728,16.6147,16.2571,1,1,16.2558
11679,69.5229,16.7112,16.4311,1,1,16.3056
11680,69.5735,16.7119,16.432,1,1,16.3485
11681,69.6244,16.7805,16.4524,1,1,16.3918
11682,69.6757,16.8395,16.5695,1,1,16.4415
11683,69.7177,16.88,16.5715,1,1,16.4873
11684,69.7698,16.9204,16.6602,1,1,16.5358
11685,69.8222,16.9513,16.7394,1,1,16.5854
11686,69.875,16.944,16.7322,1,1,16.6271
11687,69.9282,16.975,16.7344,1,1,16.6655
11688,69.9817,17.0448,16.737,1,1,16.7038
11689,70.0356,17.182,16.8166,1,1,16.7522
11690,70.0899,17.1845,16.8384,1,1,16.7956
11691,70.1446,17.2162,16.9471,1,1,16.843
11692,70.1997,17.2672,16.979,1,1,16.8898
11693,70.2561,17.3373,17.0012,1,1,16.9366
11694,70.3119,17.3985,17.0626,1,1,16.9857
11695,70.3447,17.44,17.1426,1,1,17.0363
11696,70.4012,17.501,17.2132,1,1,17.0892
11697,70.458,17.5337,17.2939,1,1,17.1428
11698,70.5151,17.5851,17.3358,1,1,17.1955
11699,70.5726,17.6659,17.3784,1,1,17.2497
11700,70.6303,17.6798,17.3733,1,1,17.2972
11701,70.6884,17.7125,17.3869,1,1,17.3416
11702,70.7468,17.8031,17.4872,1,1,17.3932
11703,70.8021,17.8646,17.52,1,1,17.4444
11704,70.861,17.9257,17.5525,1,1,17.4953
11705,70.9202,17.9872,17.595,1,1,17.5465
11706,70.9797,18.067,17.7131,1,1,17.6044
11707,71.0395,18.0991,17.8314,1,1,17.6648
11708,71.0993,18.1409,17.8351,1,1,17.7202
11709,71.1595,18.2297,17.8857,1,1,17.7777
11710,71.2198,18.2805,17.9462,1,1,17.8352
11711,71.2804,18.2738,17.9683,1,1,17.8862
11712,71.3413,18.3524,18.0566,1,1,17.9417
11713,71.4023,18.3838,18.1071,1,1,17.9956
11714,71.4767,18.4147,18.1286,1,1,18.0462
11715,71.509,18.5027,18.1404,1,1,18.0966
11716,71.5707,18.5629,18.1913,1,1,18.1479
11717,71.6326,18.6127,18.2411,1,1,18.1994
11718,71.6948,18.6629,18.3011,1,1,18.2516
11719,71.7572,18.7897,18.3804,1,1,18.3108
11720,71.8199,18.7824,18.4208,1,1,18.3647
11721,71.8828,18.8236,18.4906,1,1,18.419
11722,71.946,18.8268,18.5891,1,1,18.4732
11723,72.0094,18.9915,18.6302,1,1,18.5341
11724,72.06,19.005,18.6343,1,1,18.5881
11725,72.1238,19.0373,18.7238,1,1,18.6433
11726,72.1878,19.1078,18.8513,1,1,18.7045
11727,72.252,19.2266,18.8847,1,1,18.7679
11728,72.3164,19.2305,18.8792,1,1,18.8231
11729,72.3811,19.3489,18.9788,1,1,18.8856
11730,72.4459,19.43,19.041,1,1,18.9494
11731,72.5111,19.4915,19.0646,1,1,19.0107
11732,72.5764,19.535,19.1461,1,1,19.0724
11733,72.642,19.5973,19.3033,1,1,19.1404
11734,72.7078,19.6402,19.3557,1,1,19.2059
11735,72.7468,19.7784,19.4087,1,1,19.2747
11736,72.8132,19.7926,19.4798,1,1,19.3403
11737,72.8796,19.8542,19.5604,1,1,19.4067
11738,72.9463,19.9633,19.5939,1,1,19.4739
11739,73.0133,20.0335,19.6453,1,1,19.5404
11740,73.0804,20.0952,19.726,1,1,19.6076
11741,73.1477,20.1754,19.8063,1,1,19.6766
11742,73.2152,20.189,19.8199,1,1,19.7388
11743,73.2829,20.2884,19.9289,1,1,19.8065
11744,73.3508,20.33,20.0084,1,1,19.8734
11745,73.4189,20.3907,20.0313,1,1,19.9374
11746,73.5059,20.4516,20.168,1,1,20.0064
11747,73.5744,20.5116,20.228,1,1,20.0744
11748,73.6431,20.563,20.2323,1,1,20.1378
11749,73.712,20.6521,20.2364,1,1,20.1994
11750,73.7811,20.6935,20.3535,1,1,20.2634
11751,73.8504,20.7268,20.3775,1,1,20.3236
11752,73.9199,20.7689,20.4196,1,1,20.382
11753,73.9896,20.9815,20.5568,1,1,20.4547
11754,74.0594,20.9874,20.5722,1,1,20.5201
11755,74.1057,20.9923,20.6621,1,1,20.5829
11756,74.168,21.0552,20.791,1,1,20.6497
11757,74.2382,21.1752,20.8451,1,1,20.7191
11758,74.3087,21.2189,20.9077,1,1,20.7868
11759,74.3793,21.2828,20.915,1,1,20.851
11760,74.45,21.4122,21.0728,1,1,20.9247
11761,74.5208,21.4657,21.1075,1,1,20.995
11762,74.5917,21.4733,21.1999,1,1,21.0632
11763,74.6627,21.5832,21.2627,1,1,21.1336
11764,74.7338,21.5996,21.3169,1,1,21.2002
11765,74.8049,21.6638,21.3528,1,1,21.2652
11766,74.8762,21.6793,21.4249,1,1,21.3281
11767,74.9339,21.734,21.5079,1,1,21.3916
11768,75.0052,21.7413,21.5246,1,1,21.4497
11769,75.0765,21.8038,21.606,1,1,21.5099
11770,75.1478,21.8113,21.6512,1,1,21.5669
11771,75.2191,21.8078,21.6572,1,1,21.6183
11772,75.2904,22.0963,21.682,1,1,21.6823
11773,75.3616,22.4136,21.6888,0,1,21.7173
11774,75.4327,22.4558,21.7028,0,1,21.7515
11775,75.4836,22.4985,22.028,0,0,21.8921
11776,75.5546,22.5598,22.2211,0,0,22.0223
11777,75.6562,22.638,22.3746,0,0,22.1481
11778,75.727,22.6702,22.4163,0,0,22.2657
11779,75.7977,22.7388,22.4661,0,0,22.3763
11780,75.8684,22.8722,22.5432,0,0,22.4809
11781,75.9389,22.9406,22.546,0,0,22.5803
11782,76.0093,22.9975,22.6218,0,0,22.6755
11783,76.0796,23.0735,22.7262,0,0,22.7668
11784,76.1497,23.1968,22.8026,0,0,22.855
11785,76.2198,23.2147,22.8489,0,0,22.9405
11786,76.2897,23.2054,22.9429,0,0,23.0237
11787,76.3595,23.3082,23.0739,0,0,23.1048
11788,76.4254,23.3441,23.0724,0,0,23.1837
11789,76.495,23.3907,23.0723,0,0,23.2611
11790,76.5645,23.4736,23.1647,0,0,23.3374
11791,76.6339,23.5193,23.2292,0,0,23.4127
11792,76.7033,23.5842,23.2849,0,0,23.487
11793,76.7725,23.5819,23.2827,0,0,23.5606
11794,76.8417,23.7022,23.3938,0,0,23.6336
11795,76.8889,23.757,23.4301,0,0,23.7026
11796,76.9578,23.8574,23.4839,0,0,23.7717
11797,77.0267,23.9404,23.6137,0,0,23.8407
11798,77.108,23.9756,23.6678,0,0,23.9116
11799,77.1767,24.0297,23.7033,0,0,23.9821
11800,77.2453,24.1032,23.7769,0,0,24.0524
11801,77.3138,24.1474,23.8679,0,0,24.1223
11802,77.3822,24.1371,23.9229,0,0,24.1921
11803,77.4506,24.1268,24.0058,0,0,24.2616
11804,77.5188,24.1161,24.1719,0,0,24.331
11805,77.5869,24.1062,24.1621,0,0,24.4002
11806,77.6549,24.0958,24.1516,0,0,24.4691
11807,77.7229,24.0854,24.1411,0,0,24.538
11808,77.7907,24.0756,24.1314,0,0,24.6067
11809,77.8795,24.065,24.1207,0,0,24.6784
11810,77.9472,24.0556,24.1113,0,0,24.7495
11811,78.0148,24.0464,24.1021,0,0,24.82
11812,78.0823,24.0367,24.0924,0,0,24.8901
11813,78.1496,23.445,24.0847,0,0,24.9598
11814,78.2169,23.445,24.0763,0,0,25.0292
11815,78.2588,23.445,24.0691,0,0,25.0944
11816,78.3258,23.445,23.5442,0,0,25.1599
11817,78.3927,23.445,23.5442,0,0,25.2256
11818,78.4594,19.4858,23.5442,0,0,25.2914
11819,78.5277,19.4811,23.5442,0,0,25.3576
11820,78.5941,19.4762,23.5442,0,0,25.4239
11821,78.6605,19.4721,19.3426,0,0,25.4901
11822,78.7267,19.4668,19.3373,0,0,25.5564
11823,78.7928,19.462,19.3325,0,0,25.6226
11824,78.8586,19.4572,19.3277,0,0,25.6888
11825,78.9244,19.4511,19.3217,0,0,25.7549
11826,78.99,19.4459,19.3166,0,0,25.8209
11827,79.0555,19.4402,19.3108,0,0,25.8869
11828,79.1208,19.4335,19.3042,0,0,25.9528
11829,79.1861,19.4278,19.2986,0,0,26.0185
11830,79.2685,19.4201,19.2909,0,0,26.0868
11831,79.3335,19.4201,19.2838,0,0,26.1546
11832,79.3983,19.4201,19.2767,0,0,26.2219
11833,79.4629,19.4201,19.2678,0,0,26.2888
11834,79.5274,19.4201,19.2678,0,0,26.3554
11835,79.5822,26.2158,19.2678,0,0,26.4202
11836,79.6465,26.2223,19.2678,0,0,26.4849
11837,79.7106,26.2765,19.2678,0,0,26.5495
11838,79.7746,26.3193,26.1077,0,0,26.6141
11839,79.8385,26.3175,26.1335,0,0,26.6785
11840,79.9145,26.3163,26.1417,0,0,26.7447
11841,79.9781,26.5887,26.2028,0,0,26.8104
11842,80.0416,26.6528,26.2302,0,0,26.8759
11843,80.105,26.697,26.2288,0,0,26.941
11844,80.1682,26.7139,26.3009,0,0,27.0059
11845,80.2313,26.8614,26.4394,0,0,27.0705
11846,80.2943,27.088,26.5103,0,0,27.1348
11847,80.3571,27.0968,26.51,0,0,27.1989
11848,80.4198,27.1609,26.611,0,0,27.2628
11849,80.4824,27.1682,26.985,0,0,27.3265
11850,80.5451,27.2613,26.9865,0,0,27.3901
11851,80.6074,27.3428,27.0773,0,0,27.4534
11852,80.6695,27.3609,27.0863,0,0,27.5166
11853,80.7315,27.482,27.1526,0,0,27.5796
11854,80.7934,27.4718,27.1608,0,0,27.6425
11855,80.8362,27.7021,27.2266,0,0,27.7023
11856,80.8977,27.7035,27.2373,0,0,27.7624
11857,80.9592,27.7215,27.2646,0,0,27.8227
11858,81.0205,27.7607,27.4957,0,0,27.8831
11859,81.0816,27.8331,27.5682,0,0,27.9437
11860,81.1426,27.8973,27.5777,0,0,28.0043
11861,81.2128,27.9713,27.6062,0,0,28.0663
11862,81.2734,28.0416,27.7314,0,0,28.1281
11863,81.3338,28.0778,27.8041,0,0,28.1898
11864,81.3941,28.1939,27.8565,0,0,28.2512
11865,81.4542,28.2364,27.9083,0,0,28.3124
11866,81.5141,28.2358,27.8987,0,0,28.3734
11867,81.5739,28.232,27.9315,0,0,28.4343
11868,81.6335,28.3032,28.0574,0,0,28.4949
11869,81.6929,28.3293,28.0835,0,0,28.5554
11870,81.7522,28.3981,28.1161,0,0,28.6157
11871,81.8158,28.3984,28.2529,0,0,28.6765
11872,81.8748,28.432,28.3139,0,0,28.737
11873,81.9336,28.4944,28.3126,0,0,28.7973
11874,81.9922,28.5945,28.322,0,0,28.8573
11875,82.0309,28.7274,28.337,0,0,28.9141
11876,82.0893,28.7458,28.3554,0,0,28.9711
11877,82.1474,28.781,28.4725,0,0,29.0284
11878,82.2054,28.9057,28.5429,0,0,29.0857
11879,82.2632,28.9159,28.535,0,0,29.1431
11880,82.3208,28.9403,28.5777,0,0,29.2005
11881,82.3782,28.9491,28.6773,0,0,29.2579
11882,82.457,28.9764,28.8315,0,0,29.3185
11883,82.514,29.0816,28.8552,0,0,29.3786
11884,82.5709,29.1723,28.8555,0,0,29.4382
11885,82.6275,29.2784,28.8983,0,0,29.4974
11886,82.6839,29.4477,28.9864,0,0,29.5562
11887,82.7401,29.5111,29.0137,0,0,29.6145
11888,82.7961,29.5149,29.1714,0,0,29.6725
11889,82.8519,29.5854,29.1788,0,0,29.7302
11890,82.9074,29.5924,29.3214,0,0,29.7876
11891,82.9629,29.6054,29.3526,0,0,29.8446
11892,83.0063,29.6776,29.4249,0,0,29.8996
11893,83.0612,29.8616,29.4285,0,0,29.9546
11894,83.1159,29.9218,29.4528,0,0,30.0096
11895,83.1383,29.9739,29.5502,0,0,30.0597
11896,83.1925,30.0117,29.6603,0,0,30.1104
11897,83.2465,30.0094,29.7122,0,0,30.1616
11898,83.3003,30.0942,29.8601,0,0,30.2132
11899,83.3539,30.2328,29.8999,0,0,30.265
11900,83.4072,30.2496,29.9347,0,0,30.3171
11901,83.4604,30.241,29.9443,0,0,30.3694
11902,83.5133,30.3273,30.0127,0,0,30.4218
11903,83.5712,30.331,29.9987,0,0,30.4749
11904,83.6237,30.341,30.1256,0,0,30.528
11905,83.676,30.4284,30.1323,0,0,30.581
11906,83.728,30.4645,30.2044,0,0,30.6338
11907,83.7799,30.5128,30.217,0,0,30.6865
11908,83.8315,30.5626,30.2131,0,0,30.739
11909,83.8829,30.7143,30.356,0,0,30.7914
11910,83.9341,30.7823,30.3794,0,0,30.8436
11911,83.9852,30.8637,30.4521,0,0,30.8956
11912,84.036,30.8825,30.5963,0,0,30.9474
11913,84.0807,30.8957,30.6007,0,0,30.9982
11914,84.1311,30.9203,30.697,0,0,31.0489
11915,84.1279,30.9227,30.8244,0,0,31.0915
11916,84.1777,31.031,30.8347,0,0,31.1352
11917,84.2274,31.0482,30.8163,0,0,31.1798
11918,84.2769,31.2666,30.8208,0,0,31.2251
11919,84.3262,31.3278,30.8822,0,0,31.2711
11920,84.3752,31.3476,30.8756,0,0,31.3175
11921,84.4241,31.351,30.9682,0,0,31.3642
11922,84.4728,31.3861,31.2882,0,0,31.4113
11923,84.5213,31.3729,31.275,0,0,31.4585
11924,84.5887,31.3649,31.2582,0,0,31.5088
11925,84.6367,31.4381,31.2516,0,0,31.5588
11926,84.6846,31.5048,31.2916,0,0,31.6084
11927,84.7322,31.5044,31.318,0,0,31.6578
11928,84.7797,31.5886,31.3225,0,0,31.7068
11929,84.8268,31.7507,31.4226,0,0,31.7556
11930,84.8738,31.7355,31.4519,0,0,31.8041
11931,84.9206,31.7671,31.4925,0,0,31.8524
11932,84.9672,31.7771,31.5823,0,0,31.9004
11933,85.0135,31.8971,31.6758,0,0,31.9481
11934,85.0533,31.8927,31.7688,0,0,31.9947
11935,85.066,31.9314,31.7545,0,0,32.0361
11936,85.1116,32.0087,31.7877,0,0,32.0782
11937,85.157,32.0298,31.8442,0,0,32.1208
11938,85.2022,32.0265,31.8852,0,0,32.1638
11939,85.2471,32.1119,32.0501,0,0,32.2071
11940,85.2918,32.1687,32.0451,0,0,32.2505
11941,85.3363,32.1763,32.0792,0,0,32.2942
11942,85.3805,32.2248,32.1013,0,0,32.3379
11943,85.4244,32.2919,32.0979,0,0,32.3816
11944,85.4681,32.3338,32.1663,0,0,32.4254
11945,85.5306,32.3718,32.178,0,0,32.4719
11946,85.5738,32.3783,32.2373,0,0,32.518
11947,85.6168,32.4348,32.2323,0,0,32.5636
11948,85.6596,32.5263,32.2799,0,0,32.6088
11949,85.7021,32.5853,32.3566,0,0,32.6535
11950,85.7443,32.5949,32.3487,0,0,32.6979
11951,85.7863,32.6172,32.336,0,0,32.742
11952,85.8281,32.7261,32.3835,0,0,32.7856
11953,85.8696,32.8594,32.5257,0,0,32.829
11954,85.9108,32.8822,32.5223,0,0,32.872
11955,85.9149,32.9089,32.6018,0,0,32.9092
11956,85.9597,32.9469,32.675,0,0,32.9476
11957,86.0001,32.9766,32.8364,0,0,32.9862
11958,86.0403,32.9665,32.8701,0,0,33.0251
11959,86.0802,32.9802,32.9451,0,0,33.0641
11960,86.1199,33.1114,32.9625,0,0,33.1033
11961,86.1594,33.2525,32.9987,0,0,33.1425
11962,86.1985,33.238,32.9844,0,0,33.1816
11963,86.2373,33.2612,32.9815,0,0,33.2208
11964,86.2759,33.3515,33.1068,0,0,33.2598
11965,86.3143,33.3509,33.2286,0,0,33.2988
11966,86.3647,33.4015,33.2269,0,0,33.3394
11967,86.4025,33.3874,33.2565,0,0,33.3796
11968,86.44,33.4532,33.244,0,0,33.4195
11969,86.4773,33.4801,33.2622,0,0,33.4589
11970,86.5142,33.5067,33.2889,0,0,33.498
11971,86.551,33.5288,33.3286,0,0,33.5367
11972,86.5874,33.6024,33.3849,0,0,33.5751
11973,86.6236,33.6676,33.4502,0,0,33.6131
11974,86.6596,33.7015,33.4929,0,0,33.6509
11975,86.6834,33.7374,33.5463,0,0,33.6865
11976,86.7188,33.8361,33.6017,0,0,33.7221
11977,86.7494,33.8821,33.6738,0,0,33.757
11978,86.7843,33.8694,33.6786,0,0,33.7919
11979,86.8189,33.866,33.7273,0,0,33.8267
11980,86.8533,33.9028,33.8422,0,0,33.8615
11981,86.8874,33.9741,33.8789,0,0,33.8961
11982,86.9212,34.0607,33.879,0,0,33.9307
11983,86.9548,34.1101,33.9112,0,0,33.9651
11984,86.9882,34.1137,33.9322,0,0,33.9993
11985,87.0214,34.1337,34.0041,0,0,34.0334
11986,87.0543,34.1364,34.0069,0,0,34.0673
11987,87.1032,34.2733,34.0835,0,0,34.1035
11988,87.1357,34.2738,34.0841,0,0,34.1391
11989,87.168,34.3009,34.0596,0,0,34.1742
11990,87.2,34.3384,34.1747,0,0,34.2088
11991,87.2318,34.3412,34.2465,0,0,34.243
11992,87.2634,34.3986,34.261,0,0,34.2769
11993,87.2948,34.477,34.391,0,0,34.3103
11994,87.326,34.485,34.3733,0,0,34.3434
11995,87.3496,34.5458,34.3568,0,0,34.3751
11996,87.3804,34.5577,34.4375,0,0,34.4067
11997,87.411,34.6372,34.4913,0,0,34.4381
11998,87.4593,34.6476,34.4847,0,0,34.4721
11999,87.4895,34.6382,34.4583,0,0,34.5055
12000,87.5195,34.8087,34.5688,0,0,34.5383
12001,87.5493,34.7884,34.5744,0,0,34.5708
12002,87.5789,34.7976,34.5752,0,0,34.6028
12003,87.6083,34.7996,34.697,0,0,34.6344
12004,87.6375,34.852,34.7324,0,0,34.6656
12005,87.6665,34.8503,34.7734,0,0,34.6965
12006,87.6953,34.8929,34.7734,0,0,34.7271
12007,87.7239,34.9101,34.7736,0,0,34.7574
12008,87.7469,34.8948,34.8437,0,0,34.7866
12009,87.775,34.9152,34.8386,0,0,34.8156
12010,87.803,34.9716,34.8609,0,0,34.8445
12011,87.8308,34.9571,34.889,0,0,34.8732
12012,87.8584,34.9505,34.9675,0,0,34.9018
12013,87.8858,34.9779,34.9949,0,0,34.9301
12014,87.913,35.0534,35.0194,0,0,34.9583
12015,87.9183,35.0849,35.0085,0,0,34.9831
12016,87.945,35.1669,35.0056,0,0,35.0082
12017,87.9716,35.2318,35.0621,0,0,35.0335
12018,87.998,35.2347,35.0735,0,0,35.0589
12019,88.0306,35.2484,35.1381,0,0,35.0854
12020,88.0566,35.2728,35.188,0,0,35.1119
12021,88.0823,35.2831,35.2323,0,0,35.1382
12022,88.1078,35.2947,35.3032,0,0,35.1644
12023,88.133,35.2938,35.3108,0,0,35.1905
12024,88.1581,35.3994,35.3147,0,0,35.2164
12025,88.1829,35.4875,35.3266,0,0,35.2421
12026,88.2074,35.5264,35.3571,0,0,35.2677
12027,88.2318,35.5613,35.409,0,0,35.2931
12028,88.256,35.5622,35.5029,0,0,35.3183
12029,88.2775,35.5624,35.5624,0,0,35.3429
12030,88.3012,35.5535,35.6381,0,0,35.3675
12031,88.3247,35.6711,35.6458,0,0,35.3918
12032,88.3479,35.7357,35.6427,0,0,35.416
12033,88.3709,35.8044,35.6691,0,0,35.44
12034,88.3937,35.8222,35.746,0,0,35.4638
12035,88.4135,35.8246,35.7485,0,0,35.487
12036,88.4359,35.8472,35.7458,0,0,35.5101
12037,88.4579,35.8896,35.8473,0,0,35.5331
12038,88.4798,35.9404,35.8643,0,0,35.5559
12039,88.5042,35.9492,35.8815,0,0,35.5789
12040,88.5256,35.9853,35.9008,0,0,35.6017
12041,88.5467,36.0468,35.9285,0,0,35.6242
12042,88.5677,36.0457,35.9612,0,0,35.6465
12043,88.5884,36.036,36.0276,0,0,35.6685
12044,88.6089,36.0506,36.0675,0,0,35.6904
12045,88.6291,36.0441,36.0695,0,0,35.712
12046,88.6492,36.0524,36.0693,0,0,35.7333
12047,88.669,36.0596,36.0934,0,0,35.7544
12048,88.6886,36.0586,36.0839,0,0,35.7753
12049,88.708,36.0783,36.0952,0,0,35.796
12050,88.7352,36.1148,36.1064,0,0,35.8177
12051,88.7542,36.1382,36.1382,0,0,35.8389
12052,88.7729,36.143,36.1515,0,0,35.8598
12053,88.7914,36.1499,36.1668,0,0,35.8803
12054,88.8096,36.1513,36.2356,0,0,35.9005
12055,88.7942,36.1881,36.2303,0,0,35.9153
12056,88.8119,36.194,36.2277,0,0,35.9306
12057,88.8295,36.1892,36.2313,0,0,35.9462
12058,88.8468,36.2027,36.2617,0,0,35.962
12059,88.8639,36.2947,36.2526,0,0,35.9781
12060,88.8738,36.3142,36.2552,0,0,35.9932
12061,88.8904,36.3017,36.3101,0,0,36.0085
12062,88.9067,36.3122,36.3459,0,0,36.024
12063,88.9228,36.3005,36.3425,0,0,36.0396
12064,88.9388,36.2969,36.3894,0,0,36.0553
12065,88.9544,36.4061,36.3977,0,0,36.0709
12066,88.9699,36.3904,36.3904,0,0,36.0865
12067,88.9851,36.381,36.381,0,0,36.1021
12068,89.0001,36.3759,36.3759,0,0,36.1176
12069,89.0149,36.405,36.3798,0,0,36.1329
12070,89.0213,36.403,36.3946,0,0,36.147
12071,89.0358,36.3959,36.4463,0,0,36.1611
12072,89.05,36.3944,36.4447,0,0,36.1752
12073,89.064,36.4174,36.4425,0,0,36.1893
12074,89.0778,36.4217,36.472,0,0,36.2033
12075,89.0651,36.5332,36.4745,0,0,36.2133
12076,89.0785,36.5623,36.4869,0,0,36.2239
12077,89.0917,36.5628,36.4958,0,0,36.2348
12078,89.1047,36.5642,36.539,0,0,36.2461
12079,89.1175,36.5536,36.5368,0,0,36.2576
12080,89.1301,36.56,36.5767,0,0,36.2692
12081,89.1542,36.5924,36.6342,0,0,36.2827
12082,89.1664,36.5872,36.6291,0,0,36.2961
12083,89.1784,36.6174,36.7011,0,0,36.3092
12084,89.1903,36.6168,36.6921,0,0,36.3221
12085,89.202,36.6444,36.7197,0,0,36.3349
12086,89.2135,36.6365,36.7118,0,0,36.3474
12087,89.2248,36.6774,36.7192,0,0,36.3598
12088,89.2359,36.7188,36.7523,0,0,36.372
12089,89.2469,36.7116,36.7701,0,0,36.384
12090,89.2577,36.8184,36.7766,0,0,36.3958
12091,89.2677,36.8358,36.8024,0,0,36.4074
12092,89.2782,36.8652,36.8318,0,0,36.4188
12093,89.2885,36.8663,36.8496,0,0,36.43
12094,89.2986,36.8732,36.9234,0,0,36.4411
12095,89.2984,36.9096,36.9599,0,0,36.4505
12096,89.3083,36.9132,36.9634,0,0,36.4599
12097,89.318,36.967,36.9837,0,0,36.4694
12098,89.3276,36.9947,37.0281,0,0,36.4789
12099,89.337,37.0178,37.0597,0,0,36.4884
12100,89.3463,37.031,37.0729,0,0,36.4978
12101,89.3554,37.0308,37.081,0,0,36.5072
12102,89.3538,37.0765,37.1016,0,0,36.515
12103,89.3627,37.0965,37.1216,0,0,36.5229
12104,89.3714,37.1113,37.1449,0,0,36.531
12105,89.38,37.1245,37.1664,0,0,36.5391
12106,89.3885,37.1459,37.171,0,0,36.5473
12107,89.3968,37.177,37.1938,0,0,36.5555
12108,89.405,37.1863,37.1947,0,0,36.5637
12109,89.4131,37.2062,37.2146,0,0,36.5719
12110,89.421,37.2149,37.2317,0,0,36.58
12111,89.4289,37.2237,37.2573,0,0,36.5881
12112,89.4159,37.242,37.2756,0,0,36.5931
12113,89.4235,37.2431,37.2767,0,0,36.5984
12114,89.4309,37.2641,37.2977,0,0,36.604
12115,89.4241,37.2584,37.2836,0,0,36.6078
12116,89.4314,37.2721,37.2974,0,0,36.6121
12117,89.4384,37.2828,37.3081,0,0,36.6168
12118,89.4454,37.2869,37.3121,0,0,36.6219
12119,89.4522,37.3063,37.3315,0,0,36.6272
12120,89.4589,37.3072,37.3493,0,0,36.6327
12121,89.4655,37.325,37.3672,0,0,36.6384
12122,89.4719,37.3207,37.3713,0,0,36.6442
12123,89.4668,37.3298,37.3803,0,0,36.6484
12124,89.473,37.3442,37.3948,0,0,36.6528
12125,89.4791,37.3395,37.3985,0,0,36.6576
12126,89.4851,37.3506,37.4096,0,0,36.6625
12127,89.491,37.3552,37.4142,0,0,36.6675
12128,89.4968,37.3728,37.4319,0,0,36.6727
12129,89.5024,37.3759,37.4265,0,0,36.6779
12130,89.508,37.3864,37.4371,0,0,36.6832
12131,89.5134,37.3966,37.4473,0,0,36.6885
12132,89.5187,37.4033,37.454,0,0,36.6938
12133,89.512,37.4247,37.4669,0,0,36.6973
12134,89.5171,37.4433,37.4687,0,0,36.7011
12135,89.5206,37.4635,37.4804,0,0,36.7048
12136,89.5256,37.4812,37.4982,0,0,36.7087
12137,89.5304,37.4871,37.5125,0,0,36.7127
12138,89.535,37.5021,37.5444,0,0,36.7168
12139,89.5396,37.506,37.5569,0,0,36.721
12140,89.544,37.5301,37.5725,0,0,36.7252
12141,89.5482,37.5443,37.5698,0,0,36.7294
12142,89.5524,37.5474,37.5813,0,0,36.7337
12143,89.5377,37.5665,37.592,0,0,36.735
12144,89.5416,37.5792,37.6047,0,0,36.7368
12145,89.5454,37.602,37.6275,0,0,36.7389
12146,89.5492,37.6126,37.6381,0,0,36.7412
12147,89.5528,37.6262,37.6432,0,0,36.7437
12148,89.5564,37.6314,37.6485,0,0,36.7464
12149,89.5598,37.6313,37.6653,0,0,36.7492
12150,89.5631,37.6604,37.6774,0,0,36.752
12151,89.5663,37.665,37.6906,0,0,36.7549
12152,89.5694,37.6819,37.7075,0,0,36.7579
12153,89.5725,37.6867,37.7123,0,0,36.7608
12154,89.5631,37.7099,37.7355,0,0,36.7619
12155,89.5336,37.7283,37.7539,0,0,36.7585
12156,89.5362,37.7473,37.7644,0,0,36.7559
12157,89.5388,37.7554,37.7896,0,0,36.7541
12158,89.5412,37.7632,37.806,0,0,36.753
12159,89.5435,37.7807,37.7892,0,0,36.7523
12160,89.5458,37.7983,37.8069,0,0,36.7521
12161,89.548,37.8221,37.8307,0,0,36.7523
12162,89.5501,37.8461,37.8289,0,0,36.7527
12163,89.5522,37.84,37.8229,0,0,36.7534
12164,89.5514,37.8589,37.8503,0,0,36.7539
12165,89.5533,37.8691,37.8605,0,0,36.7546
12166,89.5552,37.8368,37.8712,0,0,36.7554
12167,89.557,37.8336,37.8766,0,0,36.7564
12168,89.5588,37.8501,37.8932,0,0,36.7576
12169,89.5605,37.8614,37.9044,0,0,36.7588
12170,89.5622,37.8665,37.9182,0,0,36.7601
12171,89.5639,37.8872,37.9044,0,0,36.7614
12172,89.5655,37.8945,37.9031,0,0,36.7628
12173,89.5671,37.8911,37.917,0,0,36.7642
12174,89.5687,37.9204,37.8945,0,0,36.7656
12175,89.5653,37.9496,37.9236,0,0,36.7664
12176,89.5668,37.9465,37.9206,0,0,36.7672
12177,89.5684,37.9651,37.9477,0,0,36.7682
12178,89.5699,37.998,37.972,0,0,36.7692
12179,89.5715,38.0015,38.0015,0,0,36.7703
12180,89.573,37.9563,38.0345,0,0,36.7715
12181,89.5746,37.9776,38.0558,0,0,36.7727
12182,89.5761,37.9994,38.0863,0,0,36.774
12183,89.5777,37.9786,38.1005,0,0,36.7753
12184,89.5792,37.999,37.9903,0,0,36.7767
12185,89.5808,38.024,38.0153,0,0,36.7781
12186,89.5837,37.9927,38.0015,0,0,36.7797
12187,89.5852,38.0003,38.0353,0,0,36.7813
12188,89.5867,38.0319,38.0581,0,0,36.7829
12189,89.5883,38.0555,38.0817,0,0,36.7845
12190,89.5898,38.0108,38.0195,0,0,36.786
12191,89.5913,38.0352,38.0439,0,0,36.7876
12192,89.5928,38.0567,38.083,0,0,36.7891
12193,89.5943,38.0376,38.0552,0,0,36.7907
12194,89.5958,38.0682,38.0682,0,0,36.7922
